FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,PCT012H001,PCT012H002,PCT012H003,PCT012H004,PCT012H005,PCT012H006,PCT012H007,PCT012H008,PCT012H009,PCT012H010,PCT012H011,PCT012H012,PCT012H013,PCT012H014,PCT012H015,PCT012H016,PCT012H017,PCT012H018,PCT012H019,PCT012H020,PCT012H021,PCT012H022,PCT012H023,PCT012H024,PCT012H025,PCT012H026,PCT012H027,PCT012H028,PCT012H029,PCT012H030,PCT012H031,PCT012H032,PCT012H033,PCT012H034,PCT012H035,PCT012H036,PCT012H037,PCT012H038,PCT012H039,PCT012H040,PCT012H041,PCT012H042,PCT012H043,PCT012H044,PCT012H045,PCT012H046,PCT012H047,PCT012H048,PCT012H049,PCT012H050,PCT012H051,PCT012H052,PCT012H053,PCT012H054,PCT012H055,PCT012H056,PCT012H057,PCT012H058,PCT012H059,PCT012H060,PCT012H061,PCT012H062,PCT012H063,PCT012H064,PCT012H065,PCT012H066,PCT012H067,PCT012H068,PCT012H069,PCT012H070,PCT012H071,PCT012H072,PCT012H073,PCT012H074,PCT012H075,PCT012H076,PCT012H077,PCT012H078,PCT012H079,PCT012H080,PCT012H081,PCT012H082,PCT012H083,PCT012H084,PCT012H085,PCT012H086,PCT012H087,PCT012H088,PCT012H089,PCT012H090,PCT012H091,PCT012H092,PCT012H093,PCT012H094,PCT012H095,PCT012H096,PCT012H097,PCT012H098,PCT012H099,PCT012H100,PCT012H101,PCT012H102,PCT012H103,PCT012H104,PCT012H105,PCT012H106,PCT012H107,PCT012H108,PCT012H109,PCT012H110,PCT012H111,PCT012H112,PCT012H113,PCT012H114,PCT012H115,PCT012H116,PCT012H117,PCT012H118,PCT012H119,PCT012H120,PCT012H121,PCT012H122,PCT012H123,PCT012H124,PCT012H125,PCT012H126,PCT012H127,PCT012H128,PCT012H129,PCT012H130,PCT012H131,PCT012H132,PCT012H133,PCT012H134,PCT012H135,PCT012H136,PCT012H137,PCT012H138,PCT012H139,PCT012H140,PCT012H141,PCT012H142,PCT012H143,PCT012H144,PCT012H145,PCT012H146,PCT012H147,PCT012H148,PCT012H149,PCT012H150,PCT012H151,PCT012H152,PCT012H153,PCT012H154,PCT012H155,PCT012H156,PCT012H157,PCT012H158,PCT012H159,PCT012H160,PCT012H161,PCT012H162,PCT012H163,PCT012H164,PCT012H165,PCT012H166,PCT012H167,PCT012H168,PCT012H169,PCT012H170,PCT012H171,PCT012H172,PCT012H173,PCT012H174,PCT012H175,PCT012H176,PCT012H177,PCT012H178,PCT012H179,PCT012H180,PCT012H181,PCT012H182,PCT012H183,PCT012H184,PCT012H185,PCT012H186,PCT012H187,PCT012H188,PCT012H189,PCT012H190,PCT012H191,PCT012H192,PCT012H193,PCT012H194,PCT012H195,PCT012H196,PCT012H197,PCT012H198,PCT012H199,PCT012H200,PCT012H201,PCT012H202,PCT012H203,PCT012H204,PCT012H205,PCT012H206,PCT012H207,PCT012H208,PCT012H209
uSF1,TX,000,36,611864,1237,693,26,15,12,19,20,13,17,13,9,11,9,11,8,11,9,15,3,9,15,16,23,26,14,22,13,25,23,18,13,28,25,14,9,12,9,13,11,6,17,9,10,2,10,8,5,4,6,5,7,8,5,1,1,4,4,2,0,4,2,0,0,2,0,2,1,0,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,13,22,15,15,11,18,11,11,13,15,14,10,16,6,9,9,9,3,15,11,15,9,8,15,13,19,10,15,15,16,11,15,5,5,10,8,4,5,5,2,11,7,7,5,3,8,4,5,5,4,2,3,4,2,0,1,1,3,4,0,1,0,1,1,0,2,1,1,0,1,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,611961,1145,608,18,16,18,15,16,14,8,12,12,22,17,15,17,10,6,6,13,12,12,14,10,15,12,6,10,9,12,8,13,6,16,14,9,10,15,8,12,10,9,15,4,4,11,8,7,11,3,5,2,4,3,3,2,9,1,0,5,2,4,2,3,1,5,2,2,1,2,2,0,1,2,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,10,11,9,10,22,12,9,14,16,12,14,8,12,11,4,7,8,7,10,10,7,10,12,16,6,10,8,13,18,12,12,11,13,14,7,7,7,14,12,9,7,4,4,2,6,9,9,3,4,4,4,7,4,2,5,1,2,4,1,2,0,3,1,4,2,0,0,1,0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,612065,622,367,8,11,3,7,4,6,5,8,4,3,5,5,5,5,2,6,11,10,13,9,12,9,9,12,17,17,17,9,9,8,12,8,6,4,6,7,7,6,5,8,5,1,6,3,4,6,0,2,0,4,4,0,0,1,1,3,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,8,12,6,7,3,2,3,3,2,2,3,4,4,2,4,2,6,7,5,6,2,7,8,7,9,15,7,8,6,5,4,5,4,2,3,4,4,2,3,4,9,2,2,2,4,4,5,4,0,2,4,2,0,1,1,1,2,2,1,0,1,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,612146,253,131,6,3,4,2,2,1,2,2,3,1,4,4,3,4,3,1,1,2,1,1,2,1,2,2,3,2,4,1,5,3,1,1,2,1,3,1,2,0,3,0,3,3,1,3,2,1,3,2,1,0,2,2,2,0,1,1,1,0,1,0,1,3,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,4,0,2,2,3,3,2,1,3,4,4,4,1,4,2,2,0,1,2,2,1,1,1,2,1,0,4,1,3,1,3,3,2,2,3,4,2,1,2,3,0,0,2,2,2,1,0,1,2,2,0,0,1,3,1,3,0,0,4,3,1,0,1,0,0,2,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,612239,540,300,4,11,8,9,4,7,9,3,11,3,7,4,4,4,3,3,4,4,3,7,10,11,8,7,5,12,8,10,10,7,7,6,5,9,4,4,12,4,2,4,4,3,0,4,4,2,3,1,0,2,0,5,1,0,1,0,0,3,1,1,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,8,7,12,6,11,4,8,6,4,11,3,6,2,6,5,1,3,3,3,2,5,8,7,9,7,5,4,3,9,5,10,3,2,3,3,3,2,4,1,5,2,1,2,2,1,1,1,2,0,3,1,0,3,2,0,1,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,612375,2407,1234,27,28,19,20,30,21,30,21,25,22,20,19,28,33,22,19,21,18,21,25,31,18,30,29,32,35,32,18,29,31,27,30,22,22,15,31,21,19,27,14,16,16,20,14,13,14,3,7,10,12,14,12,4,8,7,9,6,8,2,11,5,1,4,2,3,5,0,2,3,3,1,3,3,2,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,33,26,31,29,32,24,23,21,24,21,27,24,17,17,17,16,14,23,19,24,19,26,21,30,29,28,20,25,23,26,20,30,18,18,30,20,13,21,17,16,12,10,10,7,17,14,12,15,7,12,4,11,11,10,5,4,5,4,6,5,3,7,9,4,6,4,7,2,6,3,4,0,0,2,1,1,4,0,3,2,2,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1
uSF1,TX,000,36,612580,510,287,2,5,5,9,4,3,6,6,7,3,6,10,2,3,3,4,4,3,6,2,4,8,2,4,2,6,3,9,8,10,11,11,7,7,7,8,1,6,0,10,6,3,3,7,1,7,4,2,2,0,1,2,3,3,4,2,3,0,0,1,2,1,0,2,1,0,2,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,223,3,5,2,2,8,1,3,1,7,1,2,1,2,6,9,3,3,3,3,5,3,5,2,2,4,5,5,5,4,8,8,4,5,4,2,8,6,1,6,5,2,2,2,5,2,3,3,2,3,1,2,1,1,0,3,0,4,1,1,0,2,0,2,3,0,2,0,1,1,2,1,0,0,2,1,1,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,612675,81,50,1,1,0,0,2,1,1,1,1,0,1,0,0,1,0,0,1,2,0,0,3,0,1,1,0,0,1,2,1,1,2,1,3,2,1,1,0,0,0,0,1,0,2,0,3,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,2,1,1,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,612750,160,95,3,1,1,0,0,1,0,3,1,0,0,0,1,0,1,1,3,2,1,2,0,0,2,1,2,3,4,0,1,2,2,0,1,2,5,2,1,3,4,1,3,0,0,2,0,0,1,1,1,0,3,0,0,0,2,2,1,0,0,0,3,0,1,1,0,0,1,1,0,1,2,2,0,0,0,3,1,1,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,2,1,1,0,0,0,0,1,1,1,0,0,0,0,2,1,1,0,1,1,2,2,3,0,0,0,4,0,0,0,0,0,1,3,2,1,1,1,1,1,0,0,0,0,2,1,1,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,2,1,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,612836,983,591,9,9,11,13,6,9,12,13,4,19,10,12,7,5,4,7,17,13,12,13,16,18,8,11,17,16,15,16,16,10,16,11,12,14,14,12,16,9,13,5,11,11,7,15,2,9,7,4,4,5,1,2,1,2,7,3,1,1,4,3,5,2,1,3,1,1,0,2,0,1,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,16,8,8,7,10,4,5,7,8,6,10,10,11,9,12,11,9,13,5,10,8,4,12,11,8,5,11,9,8,10,7,5,5,3,2,6,12,11,7,8,2,3,2,6,0,4,3,3,2,1,5,1,3,3,2,0,1,1,1,1,0,1,0,0,1,0,1,2,1,5,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,612906,227,142,2,2,4,1,2,0,2,3,3,2,1,2,1,2,0,5,2,2,2,0,4,2,5,2,2,5,5,3,2,3,5,3,4,3,4,4,2,2,4,3,2,9,1,6,1,1,3,0,1,0,0,4,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,2,2,6,2,0,2,5,2,5,1,0,2,4,2,0,1,4,2,0,2,0,1,0,1,5,0,2,1,0,2,1,3,0,2,1,0,2,1,0,1,0,2,1,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,612977,387,210,6,3,6,4,11,4,5,5,6,8,5,5,4,2,2,1,9,4,6,3,5,2,2,2,6,0,3,8,1,3,4,4,6,3,3,9,4,3,0,4,3,3,3,5,2,2,3,1,1,2,0,1,0,2,1,1,2,2,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,6,2,3,3,5,6,11,4,8,4,3,7,6,1,2,3,1,7,3,2,5,3,1,0,1,4,4,2,3,4,4,3,4,4,3,1,2,4,1,0,3,1,3,2,2,1,3,0,0,3,2,0,1,2,0,3,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,613136,191,101,2,3,2,2,1,1,4,5,0,2,3,2,0,0,5,2,0,3,1,1,5,2,4,4,5,5,0,1,1,1,4,3,1,2,1,4,4,2,0,2,2,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,6,1,1,2,2,4,2,2,0,1,3,1,3,3,1,1,4,1,3,3,1,3,2,3,3,2,1,2,2,0,0,0,2,0,1,4,1,1,1,0,2,0,4,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,613206,3700,2002,49,51,53,47,45,35,54,38,40,33,37,32,31,30,31,38,39,37,52,68,44,64,53,63,45,52,36,40,41,44,48,33,41,44,39,30,25,27,30,29,21,17,23,33,17,19,18,18,14,9,9,14,12,10,5,12,14,2,8,5,5,3,5,4,2,4,4,6,3,3,4,3,1,2,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698,64,56,47,54,41,48,37,60,42,41,35,40,31,23,37,40,28,28,28,41,38,42,40,38,43,41,37,23,24,31,26,31,28,23,30,25,21,12,25,12,19,19,24,23,13,9,15,12,14,11,9,7,9,4,11,7,6,8,2,5,5,3,12,7,2,4,1,4,1,1,4,4,3,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,613367,299,170,5,8,6,6,5,6,6,2,5,5,4,4,3,5,2,2,4,7,8,6,7,6,2,3,2,3,4,4,2,1,3,4,2,2,1,0,1,1,1,2,1,0,2,1,0,1,1,2,1,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,5,5,3,6,2,2,2,5,4,4,1,3,2,0,1,3,1,2,5,1,2,3,5,4,5,3,4,2,5,3,2,1,1,4,1,3,0,3,1,0,2,4,0,2,0,0,1,1,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,613431,99,50,1,3,1,1,1,2,2,1,0,2,0,1,0,2,2,2,3,2,0,0,0,0,1,0,0,2,1,1,1,1,0,2,1,1,1,1,0,1,3,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,2,1,3,0,3,0,3,3,1,0,1,2,1,2,1,1,0,0,1,0,0,0,1,2,1,2,3,0,1,2,1,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,613489,2609,1400,38,41,30,35,38,36,26,34,39,28,30,26,25,29,32,25,23,31,30,22,29,30,31,24,35,22,28,22,29,23,31,24,30,29,29,17,30,23,28,19,21,15,9,23,16,19,12,10,11,7,11,12,9,7,7,5,5,5,5,2,6,5,2,2,5,1,2,2,4,0,2,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,38,36,32,35,36,32,27,28,37,27,26,25,33,22,24,27,30,21,21,16,30,27,23,20,27,23,28,19,26,24,24,18,22,17,20,27,21,10,16,17,17,12,18,18,13,9,5,8,5,11,5,6,6,3,8,3,0,5,7,3,4,3,4,1,3,2,1,0,4,1,1,0,0,3,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,613568,875,481,19,11,10,18,8,14,15,10,14,13,7,11,6,7,9,7,6,4,9,13,15,10,10,10,11,12,15,10,12,14,8,8,8,7,13,8,6,9,4,8,5,6,5,4,5,1,5,2,6,3,5,2,1,2,3,1,3,2,0,1,1,2,1,1,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,7,13,14,14,10,7,11,19,6,12,14,14,9,7,4,4,11,7,7,8,5,6,7,7,14,8,4,13,7,10,10,9,9,6,5,7,5,0,6,4,5,4,4,5,2,1,2,0,4,2,3,4,0,2,1,4,1,1,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,613619,353,186,10,5,4,2,5,7,5,2,4,1,2,2,3,2,6,4,4,4,3,1,2,3,7,4,2,8,7,8,6,4,4,2,1,5,1,2,1,5,3,3,2,3,0,2,0,4,1,5,3,2,0,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,7,8,3,8,3,1,4,4,4,5,3,1,5,2,3,6,3,3,3,3,3,2,6,5,2,1,6,1,2,2,0,2,4,0,2,3,1,2,4,0,0,4,5,3,1,1,1,3,0,0,1,1,2,2,1,3,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,613735,457,242,7,4,5,5,3,4,4,5,4,10,6,1,5,5,6,3,7,5,5,6,11,7,10,5,13,2,4,4,0,5,8,3,1,5,4,4,2,3,1,7,3,2,0,4,2,2,2,3,2,0,3,4,3,0,1,0,1,1,0,2,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,7,9,4,9,7,2,5,2,3,8,2,6,7,1,1,11,4,4,4,4,2,4,9,7,4,2,1,2,4,6,3,3,2,0,4,3,2,5,2,6,3,3,4,1,0,1,3,3,1,1,5,1,0,2,2,2,0,2,0,0,1,0,2,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,613808,1182,686,15,17,11,13,15,11,10,7,13,11,14,7,10,8,6,11,14,18,18,32,17,22,12,24,7,18,10,15,19,12,19,9,16,6,14,10,8,12,15,10,8,7,14,5,8,6,8,5,4,4,8,4,6,4,3,3,8,6,3,4,0,2,4,2,2,3,1,2,2,0,3,0,2,3,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,12,11,14,9,8,15,8,14,12,8,6,10,11,14,9,9,11,13,8,6,10,7,13,8,5,13,12,6,9,9,6,13,9,2,5,9,5,5,9,5,9,6,4,7,5,7,5,4,1,3,4,3,7,3,2,3,3,2,2,1,4,2,1,2,3,3,5,1,2,3,0,0,0,1,4,1,1,2,3,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,2,0,0,0,0,0,0,0
uSF1,TX,000,36,613884,2501,1387,31,38,21,26,24,20,19,23,36,25,23,26,14,16,32,23,27,33,38,23,48,27,28,35,28,35,42,28,35,27,30,22,33,31,30,27,27,24,24,20,27,9,23,8,11,21,12,11,9,10,9,13,11,8,6,5,7,4,9,5,8,3,2,6,2,2,0,3,3,1,3,4,3,2,0,2,0,1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,30,34,26,29,30,26,21,23,27,27,29,33,29,23,32,24,16,31,21,24,23,18,22,19,20,16,19,28,20,18,20,15,11,21,23,17,13,10,22,11,21,14,9,7,14,10,8,8,6,10,9,4,6,8,1,3,5,2,3,5,3,4,2,6,5,1,5,3,3,6,3,2,1,2,1,1,3,2,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,613984,287,143,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,15,27,18,20,12,3,4,4,0,2,1,1,1,1,2,0,4,1,1,0,0,2,0,2,4,0,0,0,0,0,0,0,2,0,2,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,2,0,0,2,0,1,1,0,0,0,1,0,1,0,1,0,0,14,33,24,16,10,4,4,1,1,3,4,0,2,2,1,0,1,0,1,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,614056,315,149,7,8,4,2,3,5,4,1,3,5,2,2,1,4,5,3,3,1,2,1,4,5,2,2,5,1,0,5,3,5,4,6,3,1,1,2,4,2,2,2,0,0,3,1,0,1,2,3,1,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,5,2,2,2,1,1,3,1,1,3,6,1,3,2,1,2,2,4,3,3,3,3,7,3,5,0,3,3,6,4,2,4,2,3,4,3,1,0,2,1,6,3,1,0,5,2,2,1,1,3,1,3,2,2,3,0,1,1,0,0,0,0,1,0,1,1,1,1,2,0,2,4,0,0,1,1,2,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,614130,1522,809,16,12,22,15,24,17,15,16,15,18,15,10,14,12,6,10,17,12,14,16,26,25,26,20,21,33,24,15,21,16,16,18,25,6,17,14,10,12,8,11,12,12,11,3,8,11,11,5,3,10,2,4,3,4,6,5,2,2,1,1,1,4,2,3,3,1,2,2,0,1,1,1,1,0,0,1,2,0,2,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,713,13,18,20,21,18,13,14,10,23,12,12,11,9,4,7,6,11,8,17,15,16,20,24,23,14,23,17,19,14,19,15,12,9,11,16,19,7,10,15,12,9,6,9,6,7,9,8,4,5,4,5,4,2,1,4,3,2,0,0,1,3,2,5,2,3,4,1,1,0,2,5,0,0,2,3,1,2,0,0,5,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uSF1,TX,000,36,614256,3630,2008,43,62,47,43,49,49,39,32,43,45,30,44,44,44,44,42,41,37,47,43,51,50,43,47,44,49,44,41,51,40,35,35,24,22,42,27,28,24,31,30,28,28,31,18,22,22,18,17,15,19,18,15,8,8,18,9,10,10,6,5,6,5,5,0,6,1,2,4,2,1,2,6,3,2,3,3,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622,36,43,47,42,24,34,38,42,34,36,36,32,28,33,38,34,21,31,30,35,34,32,26,36,36,31,29,28,27,34,29,25,25,22,23,26,29,20,24,23,26,19,27,12,18,22,14,17,17,19,15,5,9,11,6,14,9,11,6,7,5,4,6,9,3,6,3,6,3,2,4,6,3,4,3,4,1,0,0,2,3,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,614379,2102,1166,24,24,29,24,32,22,23,17,17,21,24,21,18,28,30,18,20,19,30,32,26,26,27,32,33,24,25,29,19,18,21,21,20,16,21,25,17,15,17,18,18,17,16,10,11,18,11,10,8,9,9,10,8,3,7,2,4,7,3,4,3,5,6,2,3,1,0,1,1,7,5,3,1,6,1,1,0,2,1,3,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,936,27,16,24,13,19,25,23,23,33,13,23,24,16,24,17,17,13,24,19,25,22,23,15,19,13,15,19,15,14,14,20,18,17,12,18,14,5,8,14,10,11,14,15,12,14,12,3,10,3,7,5,6,7,5,9,3,5,6,5,2,5,2,3,7,7,1,1,3,4,2,5,2,1,2,3,2,0,0,0,2,0,0,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,614478,2664,1392,32,35,39,37,25,18,33,30,30,23,20,23,21,17,27,18,25,26,27,23,27,26,30,31,24,30,26,28,27,21,21,21,16,22,27,32,16,22,16,22,26,18,17,17,12,12,10,19,17,8,7,13,13,8,12,7,8,9,7,6,9,4,9,7,6,12,9,5,6,4,6,6,5,1,8,2,1,5,6,5,3,0,4,0,2,2,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1272,27,26,26,18,31,23,24,26,24,21,31,22,26,23,16,27,25,15,25,19,28,25,22,17,23,21,16,27,24,22,25,17,8,26,17,19,15,22,20,10,16,14,16,13,12,7,11,11,7,8,10,6,17,10,11,8,5,9,12,9,9,6,10,10,5,10,15,9,7,4,8,10,5,8,6,8,6,4,3,11,1,5,5,3,3,2,2,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0
